system,query,run,elapsed_s,elapsed_ms,stream_id,rows_returned,success,error,workload,scale_factor,variant
clickhouse,Q01,1,11.727705186000094,11727.7,0,4,True,,tpch,50,tuned
clickhouse,Q01,2,11.184092117999851,11184.1,2,4,True,,tpch,50,tuned
clickhouse,Q01,3,15.48625709199996,15486.3,3,4,True,,tpch,50,tuned
clickhouse,Q01,4,19.293168042999923,19293.2,3,4,True,,tpch,50,tuned
clickhouse,Q01,5,12.989743327000042,12989.7,1,4,True,,tpch,50,tuned
clickhouse,Q02,1,8.467885997999929,8467.9,1,100,True,,tpch,50,tuned
clickhouse,Q02,2,3.608798789000048,3608.8,1,100,True,,tpch,50,tuned
clickhouse,Q02,3,8.779152718999967,8779.2,3,100,True,,tpch,50,tuned
clickhouse,Q02,4,5.75265618100002,5752.7,3,100,True,,tpch,50,tuned
clickhouse,Q02,5,8.825148561000105,8825.1,1,100,True,,tpch,50,tuned
clickhouse,Q03,1,10.082713482000145,10082.7,0,10,True,,tpch,50,tuned
clickhouse,Q03,2,6.989812497000003,6989.8,0,10,True,,tpch,50,tuned
clickhouse,Q03,3,10.067264358000102,10067.3,1,10,True,,tpch,50,tuned
clickhouse,Q03,4,5.308294208999996,5308.3,0,10,True,,tpch,50,tuned
clickhouse,Q03,5,3.5546442209999896,3554.6,0,10,True,,tpch,50,tuned
clickhouse,Q04,1,18.92872024200005,18928.7,1,5,True,,tpch,50,tuned
clickhouse,Q04,2,21.18153953699993,21181.5,1,5,True,,tpch,50,tuned
clickhouse,Q04,3,9.003917090999948,9003.9,2,5,True,,tpch,50,tuned
clickhouse,Q04,4,18.58374759899993,18583.7,3,5,True,,tpch,50,tuned
clickhouse,Q04,5,18.151196480999943,18151.2,3,5,True,,tpch,50,tuned
clickhouse,Q05,1,20.31561285099997,20315.6,3,0,False,"Received ClickHouse exception, code: 241, server response: Code: 241. DB::Exception: Query memory limit exceeded: would use 14.01 GiB (attempt to allocate chunk of 83.14 MiB), maximum: 13.97 GiB: While executing FillingRightJoinSide. (MEMORY_LIMIT_EXCEEDED) (for url http://localhost:8123)",tpch,50,tuned
clickhouse,Q05,2,27.915721446999896,27915.7,0,0,False,"Received ClickHouse exception, code: 241, server response: Code: 241. DB::Exception: Query memory limit exceeded: would use 14.00 GiB (attempt to allocate chunk of 80.00 MiB), maximum: 13.97 GiB: While executing FillingRightJoinSide. (MEMORY_LIMIT_EXCEEDED) (for url http://localhost:8123)",tpch,50,tuned
clickhouse,Q05,3,19.32697069899996,19327.0,2,0,False,"Received ClickHouse exception, code: 241, server response: Code: 241. DB::Exception: Query memory limit exceeded: would use 14.00 GiB (attempt to allocate chunk of 80.00 MiB), maximum: 13.97 GiB: While executing FillingRightJoinSide. (MEMORY_LIMIT_EXCEEDED) (for url http://localhost:8123)",tpch,50,tuned
