system,query,run,elapsed_s,elapsed_ms,stream_id,rows_returned,success,error,workload,scale_factor,variant
exasol,Q11,1,0.2811374969999178,281.1,3,0,True,,tpch,50,official
exasol,Q02,5,0.2755089089998819,275.5,1,100,True,,tpch,50,official
exasol,Q14,4,0.9256688010000288,925.7,3,1,True,,tpch,50,official
exasol,Q04,1,0.7247449039998628,724.7,1,5,True,,tpch,50,official
exasol,Q06,2,0.1716259649999756,171.6,1,1,True,,tpch,50,official
exasol,Q15,1,0.9655869119999352,965.6,3,1,True,,tpch,50,official
exasol,Q13,2,2.5645106699998905,2564.5,0,46,True,,tpch,50,official
exasol,Q01,2,2.7992964760001087,2799.3,2,4,True,,tpch,50,official
exasol,Q12,4,0.5599331169999004,559.9,3,2,True,,tpch,50,official
exasol,Q11,3,0.3716245909999998,371.6,3,0,True,,tpch,50,official
exasol,Q12,2,0.6275268909998886,627.5,2,2,True,,tpch,50,official
exasol,Q17,3,0.1561242269999638,156.1,3,1,True,,tpch,50,official
exasol,Q02,4,0.2130737790000694,213.1,3,100,True,,tpch,50,official
exasol,Q07,3,2.57544970999993,2575.4,1,4,True,,tpch,50,official
exasol,Q21,5,1.5990710730000046,1599.1,0,100,True,,tpch,50,official
exasol,Q17,5,0.1335225999998783,133.5,1,1,True,,tpch,50,official
exasol,Q20,5,0.7542200440000215,754.2,2,8890,True,,tpch,50,official
exasol,Q16,2,1.2119456039999932,1211.9,0,27840,True,,tpch,50,official
exasol,Q10,3,1.873998647000008,1874.0,1,20,True,,tpch,50,official
exasol,Q07,4,2.498780234999913,2498.8,3,4,True,,tpch,50,official
exasol,Q17,1,0.1302962820000175,130.3,1,1,True,,tpch,50,official
exasol,Q13,4,2.8748259290000533,2874.8,2,46,True,,tpch,50,official
exasol,Q08,3,0.8797872089999146,879.8,1,2,True,,tpch,50,official
exasol,Q12,1,0.5179867360000117,518.0,2,2,True,,tpch,50,official
exasol,Q14,2,0.6118506249999882,611.9,1,1,True,,tpch,50,official
exasol,Q21,3,1.7612562589999925,1761.3,3,100,True,,tpch,50,official
exasol,Q07,1,2.790739897999856,2790.7,0,4,True,,tpch,50,official
exasol,Q02,2,0.2191092079999634,219.1,1,100,True,,tpch,50,official
exasol,Q22,5,0.2656569949999721,265.7,3,7,True,,tpch,50,official
