system,query,run,elapsed_s,elapsed_ms,stream_id,rows_returned,success,error,workload,scale_factor,variant
duckdb,Q13,2,0.6742950559998917,674.3,0,0,True,,tpch,50,official
duckdb,Q02,5,0.7827763049999703,782.8,1,100,True,,tpch,50,official
duckdb,Q01,2,1.0238383460000475,1023.8,2,4,True,,tpch,50,official
duckdb,Q11,1,1.0695604970001114,1069.6,3,0,True,,tpch,50,official
duckdb,Q21,5,2.6140158059999976,2614.0,4,100,True,,tpch,50,official
duckdb,Q04,1,2.81432663999999,2814.3,5,5,True,,tpch,50,official
duckdb,Q12,2,3.0288115660000585,3028.8,6,2,True,,tpch,50,official
duckdb,Q14,4,3.212532040000042,3212.5,7,1,True,,tpch,50,official
duckdb,Q16,2,3.368963117000021,3369.0,8,2048,True,,tpch,50,official
duckdb,Q06,2,3.42888791900009,3428.9,9,1,True,,tpch,50,official
duckdb,Q20,5,3.669325542000024,3669.3,10,2048,True,,tpch,50,official
duckdb,Q15,1,3.808689736000133,3808.7,11,1,True,,tpch,50,official
duckdb,Q07,1,3.9477651999998216,3947.8,12,4,True,,tpch,50,official
duckdb,Q07,3,4.160513351999953,4160.5,13,4,True,,tpch,50,official
duckdb,Q12,4,4.290207469999814,4290.2,15,2,True,,tpch,50,official
duckdb,Q13,4,4.991667288999906,4991.7,14,0,True,,tpch,50,official
duckdb,Q13,3,5.186785560999851,5186.8,0,46,True,,tpch,50,official
duckdb,Q17,5,5.357014183999809,5357.0,1,1,True,,tpch,50,official
duckdb,Q12,1,5.33297189200016,5333.0,2,2,True,,tpch,50,official
duckdb,Q11,3,5.34910022300005,5349.1,3,0,True,,tpch,50,official
duckdb,Q10,5,4.168050989999983,4168.1,4,20,True,,tpch,50,official
duckdb,Q10,3,4.359471228000075,4359.5,5,20,True,,tpch,50,official
duckdb,Q18,1,4.717808790999925,4717.8,6,100,True,,tpch,50,official
duckdb,Q17,3,4.787809659000004,4787.8,7,1,True,,tpch,50,official
duckdb,Q16,4,4.78297266200002,4783.0,8,2048,True,,tpch,50,official
duckdb,Q17,1,4.972463309999966,4972.5,9,1,True,,tpch,50,official
duckdb,Q05,3,4.960582468999974,4960.6,10,5,True,,tpch,50,official
duckdb,Q02,4,4.932127370999979,4932.1,11,100,True,,tpch,50,official
duckdb,Q05,2,4.943626400000085,4943.6,12,5,True,,tpch,50,official
duckdb,Q08,3,4.963705369000081,4963.7,13,0,True,,tpch,50,official
duckdb,Q07,4,4.981109776000039,4981.1,15,4,True,,tpch,50,official
duckdb,Q14,3,4.500053105999996,4500.1,14,1,True,,tpch,50,official
duckdb,Q03,1,4.066980259999809,4067.0,0,10,True,,tpch,50,official
duckdb,Q14,2,3.9764462699999967,3976.4,1,1,True,,tpch,50,official
duckdb,Q16,5,4.024578346999988,4024.6,2,2048,True,,tpch,50,official
duckdb,Q21,3,5.423711193999907,5423.7,3,100,True,,tpch,50,official
duckdb,Q15,5,5.2140839260000575,5214.1,4,1,True,,tpch,50,official
duckdb,Q02,2,4.9425164700001005,4942.5,5,100,True,,tpch,50,official
duckdb,Q09,2,5.332102635999945,5332.1,6,175,True,,tpch,50,official
duckdb,Q22,5,5.263064201000134,5263.1,7,7,True,,tpch,50,official
duckdb,Q13,1,5.783829078000053,5783.8,8,46,True,,tpch,50,official
duckdb,Q22,4,5.708589888999995,5708.6,9,7,True,,tpch,50,official
duckdb,Q09,3,6.464461073999928,6464.5,10,175,True,,tpch,50,official
duckdb,Q12,5,6.559714424000049,6559.7,11,2,True,,tpch,50,official
duckdb,Q19,4,6.581252647000156,6581.3,12,1,True,,tpch,50,official
duckdb,Q18,4,6.928062943999976,6928.1,13,0,True,,tpch,50,official
duckdb,Q08,2,6.928925957000047,6928.9,15,2,True,,tpch,50,official
duckdb,Q14,1,6.925954379000132,6926.0,14,1,True,,tpch,50,official
duckdb,Q05,4,6.9294239660000585,6929.4,0,5,True,,tpch,50,official
duckdb,Q08,5,7.0099434620001375,7009.9,1,2,True,,tpch,50,official
duckdb,Q09,1,7.720548761999908,7720.5,2,175,True,,tpch,50,official
duckdb,Q04,4,6.471230830999957,6471.2,3,5,True,,tpch,50,official
duckdb,Q15,3,6.468221052999979,6468.2,4,1,True,,tpch,50,official
duckdb,Q02,1,6.481614470000068,6481.6,5,0,True,,tpch,50,official
duckdb,Q05,5,5.750181673000043,5750.2,6,5,True,,tpch,50,official
duckdb,Q02,3,5.682062086000087,5682.1,7,100,True,,tpch,50,official
duckdb,Q07,5,5.240133044999993,5240.1,8,4,True,,tpch,50,official
duckdb,Q18,5,5.656038970000054,5656.0,9,100,True,,tpch,50,official
duckdb,Q10,2,5.0290543129999605,5029.1,10,20,True,,tpch,50,official
duckdb,Q01,3,5.063486199999943,5063.5,11,4,True,,tpch,50,official
duckdb,Q11,2,4.854360856000085,4854.4,12,0,True,,tpch,50,official
duckdb,Q04,2,4.449844281999958,4449.8,13,5,True,,tpch,50,official
duckdb,Q09,5,5.210105223000028,5210.1,15,175,True,,tpch,50,official
duckdb,Q08,4,5.30697652799995,5307.0,14,0,True,,tpch,50,official
duckdb,Q10,1,5.408606590999852,5408.6,0,20,True,,tpch,50,official
duckdb,Q03,3,5.342506755999921,5342.5,1,10,True,,tpch,50,official
duckdb,Q10,4,4.724624440999833,4724.6,2,20,True,,tpch,50,official
duckdb,Q19,2,4.767376010000135,4767.4,3,1,True,,tpch,50,official
duckdb,Q21,1,6.21666165900001,6216.7,4,100,True,,tpch,50,official
duckdb,Q15,4,6.279844146999949,6279.8,5,0,True,,tpch,50,official
duckdb,Q19,1,6.260275328000034,6260.3,6,1,True,,tpch,50,official
duckdb,Q04,5,6.352581701999952,6352.6,7,5,True,,tpch,50,official
duckdb,Q18,3,6.717334724000011,6717.3,8,100,True,,tpch,50,official
duckdb,Q09,4,7.137475440999879,7137.5,9,175,True,,tpch,50,official
duckdb,Q20,4,7.034419140000182,7034.4,10,2048,True,,tpch,50,official
duckdb,Q05,1,7.0231012459998965,7023.1,11,5,True,,tpch,50,official
duckdb,Q01,1,7.21885181399989,7218.9,12,4,True,,tpch,50,official
duckdb,Q22,1,7.201413890999902,7201.4,13,7,True,,tpch,50,official
duckdb,Q12,3,6.423721084999897,6423.7,15,2,True,,tpch,50,official
duckdb,Q20,1,6.385921403000111,6385.9,14,2048,True,,tpch,50,official
duckdb,Q21,4,7.630994373000021,7631.0,0,100,True,,tpch,50,official
duckdb,Q11,4,7.47571561299992,7475.7,1,0,True,,tpch,50,official
duckdb,Q20,3,7.372091049000119,7372.1,2,2048,True,,tpch,50,official
duckdb,Q17,4,7.375735873999929,7375.7,3,1,True,,tpch,50,official
duckdb,Q06,1,5.831719943000053,5831.7,4,1,True,,tpch,50,official
duckdb,Q15,2,5.789902753999968,5789.9,5,1,True,,tpch,50,official
duckdb,Q19,3,5.83195796699988,5832.0,6,1,True,,tpch,50,official
duckdb,Q16,3,5.7717478049999045,5771.7,7,2048,True,,tpch,50,official
duckdb,Q13,5,5.846420394999996,5846.4,8,46,True,,tpch,50,official
duckdb,Q06,5,4.887634387999924,4887.6,9,1,True,,tpch,50,official
duckdb,Q06,3,4.696324461000131,4696.3,10,1,True,,tpch,50,official
duckdb,Q20,2,4.712083010000015,4712.1,11,2048,True,,tpch,50,official
duckdb,Q22,3,4.632118257999991,4632.1,12,7,True,,tpch,50,official
duckdb,Q01,5,4.697203688000172,4697.2,13,4,True,,tpch,50,official
duckdb,Q16,1,4.642227156999979,4642.2,15,2048,True,,tpch,50,official
duckdb,Q11,5,4.453108683999972,4453.1,14,0,True,,tpch,50,official
duckdb,Q03,2,3.07857685099998,3078.6,0,10,True,,tpch,50,official
duckdb,Q14,5,3.21349870999984,3213.5,1,1,True,,tpch,50,official
duckdb,Q21,2,4.514393804000065,4514.4,2,100,True,,tpch,50,official
duckdb,Q18,2,4.862581481000007,4862.6,3,100,True,,tpch,50,official
duckdb,Q03,4,5.01811511599999,5018.1,4,10,True,,tpch,50,official
duckdb,Q22,2,5.052747487000033,5052.7,5,7,True,,tpch,50,official
duckdb,Q04,3,5.013624520000121,5013.6,6,5,True,,tpch,50,official
duckdb,Q06,4,4.925291928999968,4925.3,7,0,True,,tpch,50,official
duckdb,Q07,2,4.489010096000129,4489.0,8,4,True,,tpch,50,official
duckdb,Q08,1,4.697253408000051,4697.3,9,2,True,,tpch,50,official
duckdb,Q19,5,4.885774226000194,4885.8,10,1,True,,tpch,50,official
duckdb,Q01,4,4.895712609000157,4895.7,11,4,True,,tpch,50,official
duckdb,Q03,5,4.952789567999844,4952.8,12,10,True,,tpch,50,official
duckdb,Q17,2,4.979409168000075,4979.4,13,1,True,,tpch,50,official
