system,query,run,elapsed_s,elapsed_ms,stream_id,rows_returned,success,error,workload,scale_factor,variant
duckdb,Q01,1,5.391526956999996,5391.5,0,0,True,,tpch,25,official
duckdb,Q01,2,5.893087365000156,5893.1,2,0,True,,tpch,25,official
duckdb,Q01,3,4.47745442900009,4477.5,3,0,True,,tpch,25,official
duckdb,Q01,4,5.859603174000085,5859.6,3,0,True,,tpch,25,official
duckdb,Q01,5,3.927271724999855,3927.3,1,0,True,,tpch,25,official
duckdb,Q02,1,9.496748146000073,9496.7,1,0,True,,tpch,25,official
duckdb,Q02,2,8.475316428000042,8475.3,1,0,True,,tpch,25,official
duckdb,Q02,3,3.885449464999965,3885.4,3,0,True,,tpch,25,official
duckdb,Q02,4,4.135877061999963,4135.9,3,0,True,,tpch,25,official
duckdb,Q02,5,4.002281036000113,4002.3,1,0,True,,tpch,25,official
duckdb,Q03,1,4.848590404999868,4848.6,0,0,True,,tpch,25,official
duckdb,Q03,2,3.388928712000052,3388.9,0,0,True,,tpch,25,official
duckdb,Q03,3,11.07848534499999,11078.5,1,0,True,,tpch,25,official
duckdb,Q03,4,3.9251284179999857,3925.1,0,0,True,,tpch,25,official
duckdb,Q03,5,5.803633598000033,5803.6,0,10,True,,tpch,25,official
duckdb,Q04,1,9.751173342999891,9751.2,1,0,True,,tpch,25,official
duckdb,Q04,2,8.543977127999824,8544.0,1,0,True,,tpch,25,official
duckdb,Q04,3,5.59583381099992,5595.8,2,0,True,,tpch,25,official
duckdb,Q04,4,7.743624989999944,7743.6,3,0,True,,tpch,25,official
duckdb,Q04,5,6.630514289999837,6630.5,3,0,True,,tpch,25,official
duckdb,Q05,1,5.437041371000078,5437.0,3,0,True,,tpch,25,official
duckdb,Q05,2,4.7790598920000775,4779.1,0,0,True,,tpch,25,official
duckdb,Q05,3,5.303523592999909,5303.5,2,0,True,,tpch,25,official
duckdb,Q05,4,7.71126160200015,7711.3,0,0,True,,tpch,25,official
duckdb,Q05,5,4.620256925000149,4620.3,2,0,True,,tpch,25,official
duckdb,Q06,1,3.990319854999825,3990.3,0,0,True,,tpch,25,official
duckdb,Q06,2,3.6391484160001255,3639.1,1,0,True,,tpch,25,official
duckdb,Q06,3,2.626743055999896,2626.7,2,0,True,,tpch,25,official
duckdb,Q06,4,3.303443389999984,3303.4,3,0,True,,tpch,25,official
duckdb,Q06,5,2.8803810140000223,2880.4,1,0,True,,tpch,25,official
duckdb,Q07,1,3.959276201999955,3959.3,0,0,True,,tpch,25,official
duckdb,Q07,2,13.6805870579999,13680.6,0,0,True,,tpch,25,official
duckdb,Q07,3,4.810992526000064,4811.0,1,0,True,,tpch,25,official
duckdb,Q07,4,4.908551571000089,4908.6,3,0,True,,tpch,25,official
duckdb,Q07,5,1.2800215979998484,1280.0,0,0,True,,tpch,25,official
duckdb,Q08,1,4.0820123270000295,4082.0,1,0,True,,tpch,25,official
duckdb,Q08,2,7.909488653999915,7909.5,3,0,True,,tpch,25,official
duckdb,Q08,3,4.410261055000092,4410.3,1,0,True,,tpch,25,official
duckdb,Q08,4,7.861162027000091,7861.2,2,0,True,,tpch,25,official
duckdb,Q08,5,11.952761732999988,11952.8,1,0,True,,tpch,25,official
duckdb,Q09,1,7.928224938999847,7928.2,2,0,True,,tpch,25,official
duckdb,Q09,2,12.026627506000068,12026.6,2,0,True,,tpch,25,official
duckdb,Q09,3,14.835389497000053,14835.4,2,175,True,,tpch,25,official
duckdb,Q09,4,8.647261628000024,8647.3,1,0,True,,tpch,25,official
duckdb,Q09,5,10.130938456000194,10130.9,3,0,True,,tpch,25,official
