system,query,run,elapsed_s,elapsed_ms,stream_id,rows_returned,success,error,workload,scale_factor,variant
exasol,Q11,1,0.1583114810000552,158.3,3,0,True,,tpch,50,official
exasol,Q02,5,0.1716056859997934,171.6,1,100,True,,tpch,50,official
exasol,Q04,1,0.1977941459999783,197.8,5,5,True,,tpch,50,official
exasol,Q12,2,0.2636293049999949,263.6,6,2,True,,tpch,50,official
exasol,Q14,4,0.2600285769999573,260.0,7,1,True,,tpch,50,official
exasol,Q06,2,0.1886376360000667,188.6,1,1,True,,tpch,50,official
exasol,Q17,5,0.0558280620000459,55.8,1,1,True,,tpch,50,official
exasol,Q12,4,0.338321556999972,338.3,7,2,True,,tpch,50,official
exasol,Q17,1,0.0526129069999115,52.6,1,1,True,,tpch,50,official
exasol,Q17,3,0.0633546300000489,63.4,7,1,True,,tpch,50,official
exasol,Q21,5,0.9683999100000164,968.4,4,100,True,,tpch,50,official
exasol,Q15,1,0.8196663839999019,819.7,3,1,True,,tpch,50,official
exasol,Q07,3,0.848259870999982,848.3,5,4,True,,tpch,50,official
exasol,Q14,2,0.2799945460001254,280.0,1,1,True,,tpch,50,official
exasol,Q13,2,1.6415427300000829,1641.5,0,46,True,,tpch,50,official
exasol,Q11,3,0.2869775910000953,287.0,3,0,True,,tpch,50,official
exasol,Q22,4,0.3116214819999641,311.6,1,7,True,,tpch,50,official
exasol,Q02,4,0.1438161839998883,143.8,3,100,True,,tpch,50,official
exasol,Q07,4,0.8160616650000065,816.1,7,4,True,,tpch,50,official
exasol,Q07,1,0.8086436400001276,808.6,4,4,True,,tpch,50,official
exasol,Q08,5,0.2105672459999823,210.6,1,2,True,,tpch,50,official
exasol,Q01,2,2.0675462259998767,2067.5,2,4,True,,tpch,50,official
exasol,Q22,5,0.2902221039998949,290.2,7,7,True,,tpch,50,official
exasol,Q16,2,1.1230457990000104,1123.0,0,27840,True,,tpch,50,official
exasol,Q08,2,0.2405362139998033,240.5,7,2,True,,tpch,50,official
exasol,Q10,3,1.3079777929999636,1308.0,5,20,True,,tpch,50,official
exasol,Q13,4,2.2231020150002223,2223.1,6,46,True,,tpch,50,official
exasol,Q20,5,0.6343286329999955,634.3,2,8890,True,,tpch,50,official
exasol,Q02,3,0.13557958399997,135.6,7,100,True,,tpch,50,official
exasol,Q08,3,0.2415006450000874,241.5,5,2,True,,tpch,50,official
exasol,Q21,3,1.1465169709999827,1146.5,3,100,True,,tpch,50,official
exasol,Q12,1,0.276109192000149,276.1,2,2,True,,tpch,50,official
exasol,Q10,5,1.250282126000002,1250.3,4,20,True,,tpch,50,official
exasol,Q02,2,0.1407214809999004,140.7,5,100,True,,tpch,50,official
exasol,Q12,5,0.2634766860001036,263.5,3,2,True,,tpch,50,official
exasol,Q18,5,1.5428990099999282,1542.9,1,100,True,,tpch,50,official
exasol,Q04,4,0.207019093000099,207.0,3,5,True,,tpch,50,official
exasol,Q05,3,0.6981137239999953,698.1,2,5,True,,tpch,50,official
exasol,Q05,2,0.7096092039998894,709.6,4,5,True,,tpch,50,official
exasol,Q18,1,1.813334077000036,1813.3,6,100,True,,tpch,50,official
exasol,Q03,3,1.031135094999854,1031.1,1,10,True,,tpch,50,official
exasol,Q13,3,2.206264166999972,2206.3,0,46,True,,tpch,50,official
exasol,Q15,5,0.7781377819999307,778.1,4,1,True,,tpch,50,official
exasol,Q14,3,0.2618957419999788,261.9,6,1,True,,tpch,50,official
exasol,Q19,4,0.082149567000215,82.1,4,1,True,,tpch,50,official
exasol,Q16,5,1.1564995470000667,1156.5,2,27840,True,,tpch,50,official
exasol,Q18,4,1.86676984199994,1866.8,5,100,True,,tpch,50,official
exasol,Q02,1,0.1280109679998986,128.0,5,100,True,,tpch,50,official
exasol,Q04,2,0.216179411999974,216.2,5,5,True,,tpch,50,official
exasol,Q15,3,0.748119638000162,748.1,4,1,True,,tpch,50,official
exasol,Q16,4,1.113916578000044,1113.9,0,27840,True,,tpch,50,official
exasol,Q09,5,3.2426833509998687,3242.7,7,175,True,,tpch,50,official
exasol,Q01,3,2.587349283999856,2587.3,3,4,True,,tpch,50,official
exasol,Q11,2,0.299899828999969,299.9,4,0,True,,tpch,50,official
exasol,Q04,5,0.2008833109998704,200.9,7,5,True,,tpch,50,official
exasol,Q19,2,0.071112137,71.1,3,1,True,,tpch,50,official
exasol,Q15,4,0.715509190000148,715.5,5,1,True,,tpch,50,official
exasol,Q12,3,0.3126296369998727,312.6,7,2,True,,tpch,50,official
exasol,Q22,1,0.3391347879999102,339.1,5,7,True,,tpch,50,official
exasol,Q03,1,0.9868704370001068,986.9,0,10,True,,tpch,50,official
exasol,Q05,1,0.7945957530000669,794.6,3,5,True,,tpch,50,official
exasol,Q17,4,0.0493841819998124,49.4,3,1,True,,tpch,50,official
exasol,Q21,1,1.307234247999986,1307.2,4,100,True,,tpch,50,official
exasol,Q15,2,0.791422693999948,791.4,5,1,True,,tpch,50,official
exasol,Q09,4,3.196417322999878,3196.4,1,175,True,,tpch,50,official
exasol,Q16,3,1.2444982830002118,1244.5,7,27840,True,,tpch,50,official
exasol,Q20,2,0.6549775649998537,655.0,3,8890,True,,tpch,50,official
exasol,Q09,2,3.2398938960000123,3239.9,6,175,True,,tpch,50,official
exasol,Q11,4,0.2645302309999806,264.5,1,0,True,,tpch,50,official
exasol,Q09,3,3.206530867000083,3206.5,2,175,True,,tpch,50,official
exasol,Q06,5,0.1474950050001098,147.5,1,1,True,,tpch,50,official
exasol,Q14,1,0.2611893440000585,261.2,6,1,True,,tpch,50,official
exasol,Q14,5,0.2967912889998843,296.8,1,1,True,,tpch,50,official
exasol,Q08,1,0.268027358999916,268.0,1,2,True,,tpch,50,official
exasol,Q16,1,1.0933845469999142,1093.4,7,27840,True,,tpch,50,official
exasol,Q05,5,0.7232645799999773,723.3,6,5,True,,tpch,50,official
exasol,Q13,1,2.2193622760000835,2219.4,0,46,True,,tpch,50,official
exasol,Q06,4,0.1073100369999338,107.3,7,1,True,,tpch,50,official
exasol,Q08,4,0.1940964499999609,194.1,6,2,True,,tpch,50,official
exasol,Q19,1,0.1062573179999617,106.3,6,1,True,,tpch,50,official
exasol,Q01,1,2.204590657000153,2204.6,4,4,True,,tpch,50,official
